stcd_code,state_name,district,cd_total_unins,cd_pct_unins,rep_name,rep_party,rep_photo_url,rep_contact_page,rep_phone,rep_twitter,rep_facebook,rep_oppose_aca,gender_male_pct,gender_female_pct,ethnicity_latino_pct,ethnicity_white_nonlatino_pct,ethnicity_asian_pct,ethnicity_black_pct,ethnicity_pacific_islander_pct,ethnicity_american_indian_pct,ethnicity_multiracial_other_pct,education_non_hs_grad_pct,education_hs_grad_pct,education_college_grad_pct,age_0-18,age_19-25,age_26-34,age_35-54,age_55-64
1211,Florida,11,0,,Daniel Webster,republican,https://cdn.civil.services/us-house/headshots/512x512/daniel-webster.jpg,http://webster.house.gov/contact/,202-225-1002,https://twitter.com/RepWebster,https://www.facebook.com/RepWebster,Y,,,,,,,,,,,,,,,,,
1212,Florida,12,0,,Gus Bilirakis,republican,https://cdn.civil.services/us-house/headshots/512x512/gus-bilirakis.jpg,https://bilirakis.house.gov/contact/email-me,202-225-5755,https://twitter.com/RepGusBilirakis,https://www.facebook.com/GusBilirakis/,Y,,,,,,,,,,,,,,,,,
1213,Florida,13,0,,Charlie Crist,democrat,https://cdn.civil.services/us-house/headshots/512x512/charlie-crist.jpg,https://crist.house.gov/contact/email,202-225-5961,https://twitter.com/CharlieCrist,https://www.facebook.com/charliecrist,N,,,,,,,,,,,,,,,,,
1214,Florida,14,0,,Kathy Castor,democrat,https://cdn.civil.services/us-house/headshots/512x512/kathy-castor.jpg,https://castor.house.gov/contact/contactform.htm,202-225-3376,https://twitter.com/USRepKCastor,https://www.facebook.com/USRepKathyCastor/,N,,,,,,,,,,,,,,,,,
1215,Florida,15,0,,Dennis Ross,republican,https://cdn.civil.services/us-house/headshots/512x512/dennis-ross.jpg,http://dennisross.house.gov/contact/,202-225-1252,https://twitter.com/RepDennisRoss,https://www.facebook.com/dennis.ross.376/,Y,,,,,,,,,,,,,,,,,
1216,Florida,16,0,,Vern Buchanan,republican,https://cdn.civil.services/us-house/headshots/512x512/vern-buchanan.jpg,https://buchanan.house.gov/contact,202-225-5015,https://twitter.com/VernBuchanan,https://www.facebook.com/CongressmanBuchanan/,Y,,,,,,,,,,,,,,,,,
1217,Florida,17,0,,Tom Rooney,republican,https://cdn.civil.services/us-house/headshots/512x512/tom-rooney.jpg,https://rooney.house.gov/contact/email-me,202-225-5792,https://twitter.com/TomRooney,https://www.facebook.com/reptomrooney/,Y,,,,,,,,,,,,,,,,,
1218,Florida,18,0,,Brian Mast,republican,https://cdn.civil.services/us-house/headshots/512x512/brian-mast.jpg,https://mast.house.gov/contact,202-225-3026,https://twitter.com/BrianMastFL,https://www.facebook.com/RepBrianMast/,Y,,,,,,,,,,,,,,,,,
1219,Florida,19,34989.204,0.22517169168988793,Francis Rooney,republican,https://cdn.civil.services/us-house/headshots/512x512/francis-rooney.jpg,https://francisrooney.house.gov/contact/email,202-225-2536,https://twitter.com/FrancisRooney,https://www.facebook.com/Francis-Rooney-1630804517180066/,Y,0.13089889763110643,0.0942727940587815,0.015774308580401443,0.17050056202176472,0.0056564028084356045,0.025048636853316517,0.00033643861534600255,0.000831252430995759,0.006900095888383348,0.0278539967179144,0.1671813770858941,0.030193024654254802,2.5229245172313086e-08,3.002736660760679e-08,2.7780787401379318e-08,9.842120428767755e-08,3.5514405830698357e-08
1220,Florida,20,69954.114,0.17564539042707317,Alcee Hastings,democrat,https://cdn.civil.services/us-house/headshots/512x512/alcee-hastings.jpg,http://alceehastings.house.gov/contact/,202-225-1313,https://twitter.com/RepHastingsFL,https://www.facebook.com/RepHastingsFL/,N,0.09286686452121558,0.08277852590585759,0.017181993612357477,0.09995439096690929,0.00888895195458346,0.040012311949963464,0.0002879054809688929,0.0008912572758612898,0.00840215579922113,0.0272221964702249,0.12565939266174367,0.022743545447925898,2.4661846197124525e-08,3.9462934529858925e-08,4.289793730819324e-08,7.56243421872755e-08,2.4057672855888423e-08
1221,Florida,21,51411.554,0.18869048868662028,Lois Frankel,democrat,https://cdn.civil.services/us-house/headshots/512x512/lois-frankel.jpg,https://teddeutch.house.gov/forms/writeyourrep/,202-225-3001,https://twitter.com/RepTedDeutch,https://www.facebook.com/CongressmanTedDeutch/,N,0.10107720006606354,0.08761328862055677,0.00989681164186226,0.09367249042629329,0.0004885089534435616,0.0828626141779678,2.819855761290441e-06,4.135788449892647e-05,0.0016469018406033804,0.04039320945442534,0.12807902792652265,0.020217311353751856,2.2550552233386399e-07,1.6168507951561384e-07,3.080882611030095e-07,6.229359631600815e-07,1.987351207852939e-07
1222,Florida,22,31689.774,0.1469261840183601,Ted Deutch,democrat,https://cdn.civil.services/us-house/headshots/512x512/ted-deutch.jpg,https://frankel.house.gov/contact/,202-225-9890,https://twitter.com/RepLoisFrankel,https://www.facebook.com/RepLoisFrankel/,N,0.08129462716461507,0.06563155685374505,0.015465872536337718,0.08247221116906599,0.010803066082481395,0.032497649043744345,0.00018107823909868556,0.0026558141734473887,0.0028220419500660683,0.028326049544474582,0.09783183489811531,0.02070794016273732,4.1243837723700046e-08,5.6034570936970363e-08,6.231798071837576e-08,9.027291004077954e-08,3.235929251799809e-08
1223,Florida,23,1740.618,0.08918928059028489,Debbie Wasserman Schultz,democrat,https://cdn.civil.services/us-house/headshots/512x512/debbie-wasserman-schultz.jpg,https://wassermanschultz.house.gov/email-me/,202-225-7931,https://twitter.com/RepDWStweets,https://www.facebook.com/RepDWS/,N,0.045575722381635576,0.04361355820864931,0.00874054949784792,0.05913249303135887,0.00383513906538225,0.014894609858577577,0.0,0.0,0.0024972998565279767,0.019443263168682105,0.05574330036892806,0.014002717052674727,5.092743737180374e-07,4.003544209575322e-07,7.182829317179255e-07,9.214039247037323e-07,3.9741063845049156e-07
1224,Florida,24,0,,Frederica Wilson,democrat,https://cdn.civil.services/us-house/headshots/512x512/frederica-wilson.jpg,http://wilson.house.gov/contact,202-225-4506,https://twitter.com/RepWilson,https://www.facebook.com/RepWilson/,N,,,,,,,,,,,,,,,,,
1225,Florida,25,32585.796000000002,0.19614518662982827,Mario Diaz-Balart,republican,https://cdn.civil.services/us-house/headshots/512x512/mario-diaz-balart.jpg,http://mariodiazbalart.house.gov/contact-mario,202-225-4211,https://twitter.com/MarioDB,https://www.facebook.com/mdiazbalart/,Y,0.11130651230655327,0.08483867432327502,0.012213463856835872,0.15430832396121133,0.004496025570182568,0.017784395254347475,0.0003436513353919497,0.0008813256767249943,0.006058255232316666,0.021944575690268524,0.14379896585224913,0.03039266056304964,1.906661667752414e-08,2.642751643388822e-08,2.3725646568499933e-08,7.242872352342529e-08,2.5150384923557997e-08
1226,Florida,26,0,,Carlos Curbelo,republican,https://cdn.civil.services/us-house/headshots/512x512/carlos-curbelo.jpg,https://curbelo.house.gov/contact/,202-225-2778,https://twitter.com/RepCurbelo,https://www.facebook.com/RepCurbelo/,Y,,,,,,,,,,,,,,,,,
1227,Florida,27,0,,Ileana Ros-Lehtinen,republican,https://cdn.civil.services/us-house/headshots/512x512/ileana-ros-lehtinen.jpg,https://ros-lehtinen.house.gov/contact-me/email-me,202-225-3931,https://twitter.com/RosLehtinen,https://www.facebook.com/iroslehtinen/,N,,,,,,,,,,,,,,,,,
1301,Georgia,01,86375.19200000001,0.2177084943301399,Buddy Carter,republican,https://cdn.civil.services/us-house/headshots/512x512/buddy-carter.jpg,http://buddycarter.house.gov/contact/,202-225-5831,https://twitter.com/RepBuddyCarter,https://www.facebook.com/CongressmanBuddyCarter/,Y,0.115556256296834,0.10215223803330585,0.030386693825032073,0.15932412595432352,0.004788224714994694,0.019488236556294062,1.876732527278089e-05,0.0011511156933763835,0.0024221538990843033,0.0546931073152412,0.14378657828792654,0.019157602580485805,3.46231607788509e-08,3.708639506416336e-08,4.67344952791379e-08,9.013483805448054e-08,2.147260132406563e-08
1302,Georgia,02,86107.297,0.1881497488271682,Sanford Bishop,democrat,https://cdn.civil.services/us-house/headshots/512x512/sanford-bishop.jpg,https://bishop.house.gov/contact/email-me,202-225-3631,https://twitter.com/SanfordBishop,https://www.facebook.com/sanfordbishop/,N,0.1012275471678324,0.08692220165933578,0.01752504802546908,0.11311564984824747,0.004877568150979016,0.04821873033936192,1.6304011991618102e-05,0.00018300487487244701,0.004146974919862866,0.03475387407489954,0.12704845163256878,0.02634742311969986,8.19417043284855e-09,1.1374601110556068e-08,1.1118438140262778e-08,1.885346571494902e-08,5.8621264902177096e-09
1303,Georgia,03,144289.723,0.22850429564829053,Drew Ferguson,republican,https://cdn.civil.services/us-house/headshots/512x512/drew-ferguson.jpg,https://ferguson.house.gov/contact/email,202-225-5901,https://twitter.com/DrewFergusonGA,https://www.facebook.com/drewfergusonforcongress/,Y,0.12733689602234846,0.10116739962594207,0.017014154218920493,0.12441189183042918,0.0029494644747906818,0.07859178920996496,0.0008189588140368326,0.0009662644947446604,0.0037125444886634473,0.053664873673891805,0.151158225852122,0.023681196122276718,1.3811255726079409e-08,1.5380337816182437e-08,1.4602227673593594e-08,2.8097490116780483e-08,8.12149989919006e-09
1304,Georgia,04,29057.08,0.17743373045193359,Henry Johnson,democrat,https://cdn.civil.services/us-house/headshots/512x512/henry-johnson.jpg,https://hankjohnson.house.gov/contact/email,202-225-1605,https://twitter.com/RepHankJohnson,https://www.facebook.com/RepHankJohnson/,N,0.09262040729590934,0.08463588942557233,0.014194698436154687,0.08463588942557233,0.003548674609038672,0.07328013067664857,0.0,0.0,0.001774337304519336,0.028211963141857446,0.13396246649120988,0.015259300818866289,2.8160284857705423e-09,5.043633108842763e-09,3.6986642798180254e-09,7.313268007822004e-09,2.1435440712581735e-09
1305,Georgia,05,0,,John Lewis,democrat,https://cdn.civil.services/us-house/headshots/512x512/john-lewis.jpg,https://johnlewis.house.gov/contact-me/email,202-225-3801,https://twitter.com/repjohnlewis,https://www.facebook.com/RepJohnLewis,N,,,,,,,,,,,,,,,,,
1306,Georgia,06,0,,Karen Handel,republican,https://cdn.civil.services/us-house/headshots/512x512/karen-handel.jpg,https://handel.house.gov/contact,202-225-4501,https://twitter.com/karenhandel,https://www.facebook.com/handel.karen,,,,,,,,,,,,,,,,,,
1307,Georgia,07,29924.19,0.2438690039606865,Robert Woodall,republican,https://cdn.civil.services/us-house/headshots/512x512/robert-woodall.jpg,https://woodall.house.gov/contact/email,202-225-4272,https://twitter.com/RepRobWoodall,https://www.facebook.com/RepRobWoodall,Y,0.14193176030511956,0.10193724365556694,0.01950952031685492,0.1499794374358222,0.000975476015842746,0.06779558310107085,0.0,0.0014632140237641192,0.003901904063370984,0.056333739914918586,0.17729276587941908,0.010242498166348835,3.948933311504996e-09,6.971909846519167e-09,5.637442727458857e-09,7.97956869152389e-09,2.696168260958584e-09
1308,Georgia,08,126398.13399999999,0.28953541707230473,Austin Scott,republican,https://cdn.civil.services/us-house/headshots/512x512/austin-scott.jpg,https://austinscott.house.gov/contact/email,202-225-6531,https://twitter.com/AustinScottGA08,https://www.facebook.com/RepAustinScott/,Y,0.1524046421687989,0.13713077490350584,0.036250353444583154,0.199408482899062,0.009699010763821283,0.03569782647318207,0.00034213865377787447,0.0004697866477305265,0.007832775343312986,0.06244669967816198,0.20550608529967587,0.0215826320944669,1.6264509935591426e-08,2.9044377166142098e-08,2.806407193125282e-08,3.4803774049030614e-08,7.274997103087259e-09
1309,Georgia,09,141347.565,0.20426686657754978,Doug Collins,republican,https://cdn.civil.services/us-house/headshots/512x512/doug-collins.jpg,https://dougcollins.house.gov/email-me/,202-225-9893,https://twitter.com/RepDougCollins,https://www.facebook.com/RepresentativeDougCollins/,Y,0.11016366816864771,0.09410319840890206,0.012309526703999422,0.10032959044185122,0.0045691445962643155,0.08403659008201163,0.0,0.0003980354001228368,0.002603825636764334,0.04814448079627154,0.1396357477379963,0.01648663804328191,1.5640129228361195e-08,1.979734259690025e-08,1.9395695150553733e-08,3.3406554844196756e-08,9.683966186816645e-09
1310,Georgia,10,130439.807,0.22720192679502677,Jody Hice,republican,https://cdn.civil.services/us-house/headshots/512x512/jody-hice.jpg,https://hice.house.gov/contact/,202-225-4101,https://twitter.com/CongressmanHice,https://www.facebook.com/CongressmanJodyHice/,Y,0.11697248352417815,0.11022280187210205,0.013756141926516337,0.1364205655549246,0.004981128713112728,0.06630660350731736,2.1564009935309017e-05,0.0005293772630522858,0.005140648214466116,0.054331230811302283,0.15348995757811165,0.019398254360632212,2.7035039287403142e-08,3.313759076622345e-08,3.216009894760903e-08,7.077279073977342e-08,2.0977091501508983e-08
1311,Georgia,11,25576.0,0.2553590862346117,Barry Loudermilk,republican,https://cdn.civil.services/us-house/headshots/512x512/barry-loudermilk.jpg,http://www.loudermilk.house.gov/contact/,202-225-2931,https://twitter.com/RepLoudermilk,https://www.facebook.com/RepLoudermilk/,Y,0.14121357468774023,0.11414551154687141,0.0074054135008037375,0.1616423015865092,0.0017875136036422815,0.08018275307766806,0.0,0.0,0.004341104465988398,0.05822187166149146,0.16981379234601676,0.027578781313338064,5.894717767299896e-09,4.645506055024422e-09,6.558361489446243e-09,1.709858531177056e-08,4.8016575190588565e-09
1312,Georgia,12,99264.34,0.20280005475321214,Rick Allen,republican,https://cdn.civil.services/us-house/headshots/512x512/rick-allen.jpg,http://allen.house.gov/contact/,202-225-2823,https://twitter.com/RepRickAllen,https://www.facebook.com/CongressmanRickAllen/,Y,0.10967360028520703,0.09312645446800513,0.011796684527518597,0.11063646171463361,0.002423453074658456,0.07522196988777635,0.0,0.00010516087637827932,0.0024523338801844445,0.05169870787526891,0.13696058140352094,0.014193566918436103,1.1303970207762659e-08,1.864038197972858e-08,1.9677802635675287e-08,2.8550060201231854e-08,9.58073713275432e-09
1313,Georgia,13,2920.272,0.16534209036349223,David Scott,democrat,https://cdn.civil.services/us-house/headshots/512x512/david-scott.jpg,https://davidscott.house.gov/contact/contactform.htm,202-225-2939,https://twitter.com/repdavidscott,https://www.facebook.com/RepDavidScott/,N,0.08796199207337788,0.07738009829011436,0.011408604235080966,0.08680459744083344,0.005952315253085721,0.058200415807949275,0.0,0.0009920525421809536,0.001984105084361907,0.023809261012342885,0.1021814118446382,0.03935141750651116,3.6449759273908687e-07,5.099088664381906e-07,1.8418761335219813e-07,7.755267930618869e-07,1.0469611706335473e-07
1314,Georgia,14,88315.719,0.1606762830892386,Tom Graves,republican,https://cdn.civil.services/us-house/headshots/512x512/tom-graves.jpg,http://tomgraves.house.gov/contact/,202-225-5211,https://twitter.com/RepTomGraves,https://www.facebook.com/reptomgraves/,Y,0.08845997037205494,0.07221631271718366,0.004793552455198762,0.06732725881197126,0.001495616774310925,0.08517629305194213,0.0,0.000249027562994633,0.0016345853743291185,0.04102569401801146,0.11270687646138451,0.006943712609842627,4.041599244012712e-09,6.437372150335978e-09,8.353821563066706e-09,1.1964971597980208e-08,3.6143034807671066e-09
1501,Hawaii,01,32008.62,0.05400302672936079,Colleen Hanabusa,democrat,https://cdn.civil.services/us-house/headshots/512x512/colleen-hanabusa.jpg,https://hanabusa.house.gov/contact/email,202-225-2726,,https://www.facebook.com/RepColleenHanabusa/,N,0.03329014359249493,0.020712883136865867,0.004802320222567524,0.008917505765801333,0.023677136923230067,0.0009508485471192926,0.005253003801126672,0.0,0.01040386149254537,0.0060029152768849995,0.034496826556935076,0.01350328489554072,1.41835048945958e-08,3.1466279677819916e-08,2.7217648573920017e-08,4.512863287351689e-08,1.578591506734343e-08
1502,Hawaii,02,57965.38,0.08769744466465951,Tulsi Gabbard,democrat,https://cdn.civil.services/us-house/headshots/512x512/tulsi-gabbard.jpg,https://gabbard.house.gov/connect/share-your-ideas,202-225-4906,https://twitter.com/TulsiGabbard,https://www.facebook.com/RepTulsiGabbard/,N,0.052073578800853296,0.035623865863806226,0.01045616527225139,0.0331299255639439,0.013012489341422455,0.0015112894685084045,0.0073982992268938055,8.600541628213081e-05,0.02213193884745147,0.006786397355401909,0.06813960007262054,0.012783382725388443,1.6680781057273637e-08,2.179950176918001e-08,2.5631946397360374e-08,4.1416001730671e-08,1.0776758835656431e-08
1901,Iowa,01,68127.845,0.08945968606049783,Rod Blum,republican,https://cdn.civil.services/us-house/headshots/512x512/rod-blum.jpg,https://blum.house.gov/contact/email,202-225-2911,https://twitter.com/RepRodBlum,https://www.facebook.com/congressmanrodblum/,Y,0.047605436005347,0.041854250055150824,0.003324831784733201,0.07740752895549592,0.0011030051106430587,0.005344670305745666,9.460204740869912e-05,0.0006694439562575175,0.001526207302757016,0.013859614230488426,0.06857247312710427,0.0070300429322905445,2.2966145604714657e-08,3.911082735442064e-08,3.89992561119089e-08,5.483000459630713e-08,2.295671886270733e-08
1902,Iowa,02,48234.66,0.0909199310862214,David Loebsack,democrat,https://cdn.civil.services/us-house/headshots/512x512/david-loebsack.jpg,https://loebsack.house.gov/forms/writeyourrep/,202-225-6576,https://twitter.com/daveloebsack,https://www.facebook.com/DaveLoebsack,N,0.04692927304445844,0.04399065804176296,0.01047068455358725,0.06979423803150883,0.00292746589559638,0.0060116105297087,0.0,0.0005896915844514231,0.0011623599067326653,0.016220694008497356,0.06479576284310805,0.00990347423461598,9.673278925262651e-09,2.4384668370530622e-08,2.70458621319757e-08,3.370554160025035e-08,8.736453669311552e-09
1903,Iowa,03,47751.862,0.07888619025120348,David Young,republican,https://cdn.civil.services/us-house/headshots/512x512/david-young.jpg,https://davidyoung.house.gov/contact/email,202-225-5476,https://twitter.com/RepDavidYoung,https://www.facebook.com/RepDavidYoung/,Y,0.046108822041346316,0.03277736820985717,0.009634110069615379,0.06384271756706304,0.0017995480418815646,0.002968841964495165,0.0,0.0001589705381893393,0.0005013916220350688,0.009625932674294513,0.058555162481043276,0.010722926809686022,8.068484371853198e-09,2.170589242966006e-08,2.4745341980038657e-08,3.002522198790165e-08,7.1585832911447455e-09
1904,Iowa,04,75994.17,0.12513077168797895,Steve King,republican,https://cdn.civil.services/us-house/headshots/512x512/steve-king.jpg,https://steveking.house.gov/contact,202-225-4426,https://twitter.com/SteveKingIA,https://www.facebook.com/SteveKingIA/,Y,0.06793707310667559,0.05719369858130337,0.007399696616928859,0.10376344194310065,0.0026935079332409046,0.0069096014295640835,0.0,0.0029381004580796223,0.0013735268014450418,0.020663673134996823,0.09618161234970805,0.008328173233791853,4.166565919573232e-08,1.1669911330150616e-07,1.0090710992685572e-07,1.0742914630818022e-07,4.3119753595056616e-08
1601,Idaho,01,159811.496,0.23137747431576267,Raúl Labrador,republican,https://cdn.civil.services/us-house/headshots/512x512/raul-labrador.jpg,https://labrador.house.gov/email-me/,202-225-6611,https://twitter.com/Raul_Labrador,https://www.facebook.com/raul.r.labrador/,Y,0.12415083088363045,0.10722664343213223,0.028092056256297994,0.19174318339182503,0.0006143443309357519,0.0008467724729837729,0.0001497281293072495,0.005910024664975619,0.003923462663747872,0.03141464664049017,0.166865279966874,0.03297823082224307,1.1194659144072617e-08,1.1387685700387102e-08,1.1063671987903569e-08,1.8162123104827312e-08,7.024712596246745e-09
1602,Idaho,02,47505.504,0.23680172271986363,Mike Simpson,republican,https://cdn.civil.services/us-house/headshots/512x512/mike-simpson.jpg,http://simpson.house.gov/contact/,202-225-5531,https://twitter.com/CongMikeSimpson,https://www.facebook.com/Mike-Simpson-96007744606/,Y,0.12218991646603161,0.11461180625383204,0.041300340017845306,0.17944171217219224,0.0008174137668047435,0.0018242718069118157,0.0001455557715601681,0.009494123531376334,0.0038938604776360456,0.03383918402097571,0.17844568192490015,0.02440646859376013,1.4198926765653434e-07,9.106414656875694e-08,1.0504632274705515e-07,2.1408927675772479e-07,8.521998809734029e-08
1701,Illinois,01,22287.907000000003,0.10181078043989678,Bobby Rush,democrat,https://cdn.civil.services/us-house/headshots/512x512/bobby-rush.jpg,https://rush.house.gov/contact/email-me,202-225-4372,https://twitter.com/RepBobbyRush,https://www.facebook.com/congressmanbobbyrush/,N,0.06160979133910423,0.04020098910079255,0.015787620368636228,0.049921589589566724,0.001984040869743965,0.03049533522600096,0.0,1.9787771509489987e-05,0.0035841864879062654,0.019404320581047435,0.06925150151885436,0.013154958339994974,2.3490067032999577e-07,3.9322634674747673e-07,5.239744531375173e-07,8.11447422934935e-07,2.413295687971445e-07
1702,Illinois,02,64812.97900000001,0.13656280209522928,Robin Kelly,democrat,https://cdn.civil.services/us-house/headshots/512x512/robin-kelly.jpg,https://robinkelly.house.gov/contact/email-me,202-225-0773,https://twitter.com/RepRobinKelly,https://www.facebook.com/RobinKellyforCongress/,N,0.07854805644097582,0.05801474565425346,0.01621306414005841,0.030502627357238278,0.0010820075621257388,0.08716727590907751,0.0,0.0004472382332986376,0.001206006790953262,0.023236387406711308,0.09971709084032515,0.013609323848192802,1.0154954821170376e-07,1.765966615027707e-07,2.5027638632655477e-07,3.909066377350278e-07,9.945014373290779e-08
1703,Illinois,03,40151.429000000004,0.10484606325530871,Daniel Lipinski,democrat,https://cdn.civil.services/us-house/headshots/512x512/daniel-lipinski.jpg,https://lipinski.house.gov/contact-form/,202-225-5701,https://twitter.com/RepLipinski,https://www.facebook.com/repdanlipinski,N,0.059980338527141505,0.0448657247281672,0.02511728111584621,0.06253574129926154,0.0020734148178903062,0.01200782781572818,0.0,0.0,0.0031655990766563257,0.01980565091289861,0.07095049146638256,0.014134801136422983,3.7689890200391227e-07,5.299643645948111e-07,5.775804600739936e-07,1.8255658237497918e-06,4.569180294544555e-07
1704,Illinois,04,33850.563,0.1375944060776288,Luis Gutiérrez,democrat,https://cdn.civil.services/us-house/headshots/512x512/luis-gutierrez.jpg,https://gutierrez.house.gov/contact,202-225-8203,https://twitter.com/RepGutierrez,https://www.facebook.com/RepGutierrez,N,0.08027968288776793,0.05731472318986086,0.074388802334798,0.03254047447534114,0.007594973144132317,0.02183139153391839,0.0,0.0,0.0012387645894389413,0.03487321242840942,0.0894062549092136,0.013262056699333787,1.0218162607361626e-08,1.8005210559523444e-08,2.829500544418967e-08,3.8447314538543046e-08,1.4594436568288273e-08
1705,Illinois,05,41401.806000000004,0.11319329509353078,Mike Quigley,democrat,https://cdn.civil.services/us-house/headshots/512x512/mike-quigley.jpg,https://quigleyforms.house.gov/forms/writeyourrep/,202-225-4061,https://twitter.com/RepMikeQuigley,https://www.facebook.com/repmikequigley/,N,0.06536073205527092,0.047832563038259855,0.033525413364428235,0.05447838295667676,0.01436896606809893,0.007950225616657827,0.0,0.0,0.002818771799694884,0.018076992451375486,0.06014900812550238,0.03492272558384961,2.3331454022513082e-07,4.425697374253364e-07,6.004762274919499e-07,1.1122668932450303e-06,3.1294188007116155e-07
1706,Illinois,06,22853.612000000005,0.06457281871609405,Peter Roskam,republican,https://cdn.civil.services/us-house/headshots/512x512/peter-roskam.jpg,https://roskam.house.gov/contact,202-225-4561,https://twitter.com/PeterRoskam,https://www.facebook.com/PeterRoskam/,Y,0.034438039003164556,0.03013477971292948,0.00956509403254973,0.041814153526220615,0.0038095042043399647,0.00785063643761302,0.0,0.0,0.001508098818942134,0.0055372866071428575,0.044681709030289334,0.014338036765370706,1.9057291105081718e-07,3.5914968139024755e-07,5.378029365621922e-07,8.389727916618509e-07,2.3383497540458062e-07
1707,Illinois,07,19597.486,0.12073885640706537,Danny Davis,democrat,https://cdn.civil.services/us-house/headshots/512x512/danny-davis.jpg,https://davis.house.gov/email-me/,202-225-5006,,https://www.facebook.com/CongressmanDKDavis/,N,0.06888561093689353,0.051853245470171824,0.058348631348074394,0.02378902367647693,0.0013388712179554319,0.03706628600296958,0.0,0.0,0.0001948504063137272,0.029413740957286227,0.08238384124500195,0.00894127420477719,4.663806704103962e-08,9.91873828297421e-07,1.3567631867026743e-06,7.193975080939502e-07,2.054141523630089e-07
1708,Illinois,08,6323.18,0.05620454565656027,Raja Krishnamoorthi,democrat,https://cdn.civil.services/us-house/headshots/512x512/raja-krishnamoorthi.jpg,https://krishnamoorthi.house.gov/contact/email,202-225-3711,https://twitter.com/congressmanraja,https://www.facebook.com/congressmanraja,N,0.02970459671297655,0.026499948943583724,0.01699425586873239,0.03172048546260988,0.002352371225656205,0.003828634365305814,0.0,0.0,0.001326340310925042,0.006225862314782718,0.03820171607868235,0.011776967263095206,1.097831065702716e-07,3.057401951865683e-07,4.7334290081399227e-07,5.78296663387173e-07,1.0801435071338952e-07
1709,Illinois,09,33956.238,0.1449597346379447,Janice Schakowsky,democrat,https://cdn.civil.services/us-house/headshots/512x512/janice-schakowsky.jpg,https://schakowsky.house.gov/write-to-congresswoman-jan-schakowsky/,202-225-2111,https://twitter.com/janschakowsky,https://www.facebook.com/janschakowsky/,N,0.08147753721301537,0.06348219742492935,0.02967152296303886,0.05294045520094261,0.02112901430974275,0.03379277244435337,0.0,0.0,0.007383319446223202,0.02452494482723291,0.07751421334836027,0.042818267001357546,1.869513190348866e-07,5.265710832137235e-07,7.407866389840856e-07,8.420923136418992e-07,2.5081502041358385e-07
1710,Illinois,10,0,,Bradley Schneider,democrat,https://cdn.civil.services/us-house/headshots/512x512/bradley-schneider.jpg,https://schneider.house.gov/contact/email,202-225-4835,https://twitter.com/Schneider4IL10,https://www.facebook.com/CongressmanBradSchneider/,N,,,,,,,,,,,,,,,,,
1711,Illinois,11,42937.277,0.1101015105941602,Bill Foster,democrat,https://cdn.civil.services/us-house/headshots/512x512/bill-foster.jpg,https://foster.house.gov/contact/email-me,202-225-3515,https://twitter.com/RepBillFoster,https://www.facebook.com/CongressmanBillFoster/,N,0.0623083430671908,0.04779316752696941,0.0476951192064188,0.038688748842886415,0.0017514346439167238,0.01802578963226225,0.0006775646893807103,0.0,0.0032443101705476453,0.030080409809246145,0.0665520861995133,0.013462755630431382,6.584339558660415e-08,1.1607822665572512e-07,1.6484866825647063e-07,2.8930738313858785e-07,8.100081070430916e-08
1712,Illinois,12,26321.424,0.11926714485733575,Mike Bost,republican,https://cdn.civil.services/us-house/headshots/512x512/mike-bost.jpg,https://bost.house.gov/contact/email,202-225-5661,,https://www.facebook.com/RepBost/,Y,0.06726808647306438,0.051999058384271366,0.0028075285758950214,0.10037330409210986,0.0,0.015067790786295897,0.0,0.00010097284463032356,0.0009175485584046617,0.014855927682346063,0.09311459346694276,0.011397596552677249,1.0460365550464552e-08,2.8562111252104918e-08,2.13931323810155e-08,5.4045946919515365e-08,1.8122079489668917e-08
1713,Illinois,13,36892.126,0.08745795314192785,Rodney Davis,republican,https://cdn.civil.services/us-house/headshots/512x512/rodney-davis.jpg,https://rodneydavis.house.gov/contact/,202-225-2371,https://twitter.com/RodneyDavis,https://www.facebook.com/RepRodneyDavis/,Y,0.05154470641993045,0.03591324672199741,0.003082155390717048,0.05809485358452636,0.005518712296747244,0.019028612369525896,0.0,0.0007053698245963393,0.0010611380945269031,0.016278378323341086,0.05632521001500615,0.014821476384868679,9.46764311836738e-09,3.860748822384711e-08,2.3736052163837015e-08,4.9107291991940427e-08,1.449560407034611e-08
1714,Illinois,14,1367.696,0.13480149812734082,Randy Hultgren,republican,https://cdn.civil.services/us-house/headshots/512x512/randy-hultgren.jpg,https://hultgren.house.gov/contact/email-randy,202-225-2976,https://twitter.com/RepHultgren,https://www.facebook.com/RepHultgren/,Y,0.08088089887640448,0.05392059925093633,0.04408008988764045,0.04933734831460674,0.0008088089887640449,0.03585719850187266,0.0,0.0,0.00485285393258427,0.031813153558052434,0.08721656928838951,0.015771775280898872,6.846035873578496e-07,1.4845088315338632e-06,1.9961599336644667e-06,2.1979378330962535e-06,8.503497190339604e-07
